#	x_axis	y_axis
	 0	-1
	 1	-1
	 2	-1
	 3	-1
	 4	-1
	 5	-1
	 6	-1
	 7	-1
	 8	-1
	 9	-1
	 10	-1
	 11	-1
	 12	-1
	 13	-1
	 14	-1
	 15	-1
	 16	-1
	 17	-1
	 18	-1
	 19	-1
	 20	-1
	 21	-1
	 22	-1
	 23	-1
	 24	-1
	 25	-1
	 26	-1
	 27	-1
	 28	-1
	 29	-1
	 30	-1
	 31	-1
	 32	-1
	 33	-1
	 34	-1
	 35	-1
	 36	-1
	 37	-1
	 38	-1
	 39	-1
	 40	-1
	 41	-1
	 42	-1
	 43	-1
	 44	-1
	 45	-1
	 46	-1
	 47	-1
	 48	-1
	 49	-1
	 50	-1
	 51	-1
	 52	-1
	 53	-1
	 54	-1
	 55	-1
	 56	-1
	 57	-1
	 58	-1
	 59	-1
	 60	-1
	 61	-1
	 62	-1
	 63	-1
	 64	-1
	 65	-1
	 66	-1
	 67	-1
	 68	-1
	 69	-1
	 70	-1
	 71	-1
	 72	23
	 73	28
	 74	-1
	 75	8
	 76	11
	 77	13
	 78	21
	 79	27
	 80	35
	 81	37
	 82	42
	 83	50
	 84	5
	 85	7
	 86	27
	 87	58
	 88	34
	 89	23
	 90	37
	 91	40
	 92	38
	 93	55
	 94	64
	 95	14
	 96	28
	 97	49
	 98	13
	 99	28
	 100	36
	 101	2
	 102	-1
	 103	-1
	 104	-1
	 105	1
	 106	10
	 107	0
	 108	-1
	 109	1
	 110	-1
	 111	-1
	 112	-1
	 113	-1
	 114	-1
	 115	-1
	 116	-1
	 117	-1
	 118	-1
	 119	-1
	 120	-1
	 121	-1
	 122	-1
	 123	-1
	 124	-1
	 125	-1
	 126	-1
	 127	-1
	 128	-1
	 129	-1
	 130	-1
	 131	-1
	 132	-1
	 133	-1
	 134	-1
	 135	-1
	 136	-1
	 137	18
	 138	8
	 139	-1
	 140	-1
	 141	32
	 142	-1
	 143	-1
	 144	6
	 145	9
	 146	6
	 147	14
	 148	20
	 149	29
	 150	17
	 151	36
	 152	39
	 153	0
	 154	0
	 155	3
	 156	-1
	 157	-1
	 158	10
	 159	-1
	 160	-1
	 161	-1
	 162	-1
	 163	-1
	 164	-1
	 165	-1
	 166	-1
	 167	-1
	 168	-1
	 169	-1
	 170	-1
	 171	-1
	 172	-1
	 173	-1
	 174	-1
	 175	1
	 176	10
	 177	-1
	 178	-1
	 179	29
	 180	36
	 181	33
	 182	19
	 183	58
	 184	4
	 185	49
	 186	73
	 187	42
	 188	91
	 189	105
	 190	87
	 191	114
	 192	97
	 193	103
	 194	143
	 195	102
	 196	129
	 197	133
	 198	171
	 199	155
	 200	152
	 201	134
	 202	130
	 203	137
	 204	161
	 205	148
	 206	162
	 207	169
	 208	174
	 209	178
	 210	177
	 211	202
	 212	171
	 213	147
	 214	148
	 215	149
	 216	158
	 217	166
	 218	168
	 219	161
	 220	148
	 221	126
	 222	130
	 223	131
	 224	144
	 225	137
	 226	105
	 227	91
	 228	94
	 229	103
	 230	79
	 231	97
	 232	73
	 233	55
	 234	65
	 235	71
	 236	46
	 237	67
	 238	61
	 239	32
	 240	28
	 241	-1
	 242	41
	 243	33
	 244	-1
	 245	1
	 246	10
	 247	-1
	 248	-1
	 249	23
	 250	-1
	 251	37
	 252	52
	 253	17
	 254	23
	 255	15
	 256	30
	 257	71
	 258	23
	 259	67
	 260	66
	 261	85
	 262	99
	 263	135
	 264	134
	 265	142
	 266	98
	 267	106
	 268	105
	 269	102
	 270	113
	 271	118
	 272	126
	 273	131
	 274	148
	 275	115
	 276	110
	 277	133
	 278	90
	 279	105
	 280	110
	 281	87
	 282	127
	 283	71
	 284	94
	 285	101
	 286	70
	 287	89
	 288	95
	 289	41
	 290	86
	 291	99
	 292	55
	 293	63
	 294	62
	 295	72
	 296	77
	 297	87
	 298	72
	 299	66
	 300	80
	 301	123
	 302	120
	 303	135
	 304	134
	 305	90
	 306	114
	 307	159
	 308	169
	 309	152
	 310	188
	 311	196
	 312	203
	 313	211
	 314	218
	 315	225
	 316	232
	 317	239
	 318	245
	 319	252
	 320	254
	 321	254
	 322	254
	 323	254
	 324	254
	 325	254
	 326	254
	 327	254
	 328	254
	 329	254
	 330	254
	 331	254
	 332	254
	 333	254
	 334	254
	 335	254
	 336	254
	 337	254
	 338	254
	 339	254
	 340	254
	 341	254
	 342	254
	 343	254
	 344	254
	 345	254
	 346	254
	 347	254
	 348	254
	 349	254
	 350	254
	 351	254
	 352	254
	 353	254
	 354	254
	 355	254
	 356	254
	 357	254
	 358	248
	 359	252
	 360	254
	 361	254
	 362	254
	 363	254
	 364	223
	 365	229
	 366	235
	 367	235
	 368	251
	 369	219
	 370	217
	 371	240
	 372	232
	 373	233
	 374	228
	 375	244
	 376	227
	 377	240
	 378	247
	 379	253
	 380	254
	 381	254
	 382	254
	 383	254
	 384	254
	 385	254
	 386	254
	 387	254
	 388	254
	 389	254
	 390	254
	 391	254
	 392	254
	 393	254
	 394	254
	 395	254
	 396	254
	 397	254
	 398	254
	 399	254
	 400	254
	 401	254
	 402	254
	 403	254
	 404	254
	 405	254
	 406	254
	 407	254
	 408	254
	 409	254
	 410	254
	 411	254
	 412	254
	 413	254
	 414	254
	 415	254
	 416	254
	 417	254
	 418	254
	 419	254
	 420	254
	 421	254
	 422	254
	 423	254
	 424	254
	 425	254
	 426	254
	 427	254
	 428	254
	 429	254
	 430	254
	 431	254
	 432	254
	 433	254
	 434	254
	 435	254
	 436	254
	 437	254
	 438	254
	 439	254
	 440	254
	 441	254
	 442	254
	 443	254
	 444	254
	 445	254
	 446	254
	 447	254
	 448	249
	 449	228
	 450	222
	 451	214
	 452	200
	 453	212
	 454	211
	 455	175
	 456	203
	 457	176
	 458	158
	 459	214
	 460	201
	 461	164
	 462	157
	 463	178
	 464	188
	 465	181
	 466	176
	 467	174
	 468	160
	 469	152
	 470	158
	 471	197
	 472	196
	 473	198
	 474	189
	 475	185
	 476	170
	 477	198
	 478	222
	 479	224
	 480	221
	 481	218
	 482	204
	 483	222
	 484	254
	 485	252
	 486	246
	 487	239
	 488	254
	 489	254
	 490	236
	 491	254
	 492	254
	 493	254
	 494	254
	 495	254
	 496	246
	 497	244
	 498	254
	 499	254
	 500	254
	 501	254
	 502	254
	 503	254
	 504	254
	 505	249
	 506	231
	 507	241
	 508	233
	 509	226
	 510	218
	 511	210
	 512	209
	 513	188
	 514	148
	 515	191
	 516	149
	 517	143
