#	x_axis	y_axis
	 0	-1
	 1	3.06413
	 2	0.904035
	 3	-0.358564
	 4	-0.888921
	 5	-1.54879
	 6	-1.46126
	 7	-1.46993
	 8	-0.793671
	 9	0.0171444
	 10	0.26532
	 11	-0.120544
	 12	0.217494
	 13	1.19466
	 14	13.8867
	 15	0.984598
	 16	0.642896
	 17	-0.104893
	 18	-5.66129
	 19	-0.990543
	 20	-0.0348206
	 21	-8.60854
	 22	0.89195
	 23	-0.316079
	 24	2.67318
	 25	1.94612
	 26	0.94496
	 27	0.571314
	 28	0.228345
	 29	0.00661212
	 30	-0.380836
	 31	-1.04011
	 32	-3.90335
	 33	0.698624
	 34	0.631939
	 35	0.119194
	 36	-0.421649
	 37	-0.187048
	 38	0.464557
	 39	0.401726
	 40	0.127044
	 41	-0.0574534
	 42	0.0195564
	 43	0.000489961
	 44	-0.0692052
	 45	-0.00776999
	 46	0.0701154
	 47	-0.0657251
	 48	-0.04063
	 49	0.0424031
	 50	-0.016959
	 51	-0.135284
	 52	-0.200264
	 53	-0.126921
	 54	-0.0489109
	 55	0.0456792
	 56	0.082816
	 57	0.0379488
	 58	-0.0261424
	 59	-0.125895
	 60	-0.0988692
	 61	-0.00376415
	 62	0.0586383
	 63	-0.0485504
	 64	-0.0357737
	 65	0.273741
	 66	0.503489
	 67	0.139303
	 68	-0.197963
	 69	-0.264159
	 70	-0.0378058
	 71	0.459392
	 72	1.64193
	 73	1.40332
	 74	0.412308
	 75	1.9787
	 76	1.10662
	 77	0.743092
	 78	0.309716
	 79	-0.0477812
	 80	-0.030118
	 81	0.0304716
	 82	-0.0201623
	 83	-0.13114
	 84	-0.156302
	 85	-0.148792
	 86	-0.10417
	 87	-0.0678261
	 88	-0.0429993
	 89	0.53271
	 90	5.39909
	 91	0.892555
	 92	0.4652
	 93	0.0622496
	 94	-0.00317105
	 95	-0.0804929
	 96	-0.232753
	 97	-0.21098
	 98	-0.11799
	 99	-0.0260567
	 100	0.286678
	 101	1.69469
	 102	0.991178
	 103	0.752784
	 104	0.0441154
	 105	-0.224798
	 106	-0.04222
	 107	-0.0866558
	 108	-0.192833
	 109	0.0017187
	 110	0.809072
	 111	7.42166
	 112	0.937833
	 113	0.625997
	 114	0.15518
	 115	-0.395617
	 116	-0.290143
	 117	0.371886
	 118	0.553319
	 119	0.778291
	 120	4.88476
	 121	0.981227
	 122	0.546973
	 123	-0.0171976
	 124	-0.269547
	 125	-0.110772
	 126	-0.183425
	 127	0.0837689
	 128	2.15044
	 129	0.925072
	 130	0.527658
	 131	0.0969254
	 132	-0.0083481
	 133	-0.135405
	 134	-0.279912
	 135	-0.215445
	 136	-0.0190715
	 137	0.189443
	 138	1.01141
	 139	2.57061
	 140	0.991411
	 141	0.436148
	 142	-0.304174
	 143	-0.100626
	 144	0.0377653
	 145	-0.0433224
	 146	-0.184473
	 147	0.00213163
	 148	0.465683
	 149	1.92797
	 150	8.23529
	 151	0.928558
	 152	0.722255
	 153	0.256121
	 154	-0.358568
	 155	-0.208795
	 156	-0.0318691
	 157	-0.0483294
	 158	-0.0428555
	 159	0.250207
	 160	2.09366
	 161	-0.583438
	 162	0.834216
	 163	0.452368
	 164	0.0928854
	 165	-0.235398
	 166	-0.379152
	 167	0.0244428
	 168	0.0931763
	 169	0.204078
	 170	0.438486
	 171	2.22123
	 172	0.929396
	 173	0.779644
	 174	0.379051
	 175	0.0567703
	 176	-0.167371
	 177	-0.166601
	 178	-0.281875
	 179	0.00580168
	 180	0.425594
	 181	0.775312
	 182	0.212687
	 183	1.33572
	 184	0.785924
	 185	0.837127
	 186	0.443054
	 187	0.0271125
	 188	-0.179577
	 189	-0.13766
	 190	-0.246214
	 191	-0.0578872
	 192	0.262501
	 193	0.890358
	 194	1.31867
	 195	2.68741
	 196	-1.1119
	 197	0.923475
	 198	0.672372
	 199	0.423997
	 200	0.26856
	 201	0.107682
	 202	-0.165345
	 203	-0.212332
	 204	-0.0875635
	 205	-0.0760879
	 206	-0.0858676
	 207	-0.0769829
	 208	-0.0337934
	 209	0.000529027
	 210	-0.0104305
	 211	-0.0122897
	 212	0.0489626
	 213	0.294625
	 214	1.19745
	 215	8.12559
	 216	0.813124
	 217	0.343151
	 218	0.421311
	 219	0.49572
	 220	0.255809
	 221	-0.0853731
	 222	-0.509326
	 223	-0.182307
	 224	0.117389
	 225	0.0774425
	 226	0.251686
	 227	0.331517
	 228	0.145415
	 229	-0.0391149
	 230	-0.0723515
	 231	0.012411
	 232	0.0761982
	 233	-0.0361138
	 234	-0.230765
	 235	-0.394411
	 236	-0.356495
	 237	-0.232597
	 238	0.0841426
	 239	0.355558
	 240	0.313964
	 241	0.042541
	 242	-0.131731
	 243	-0.0808714
	 244	0.0436762
	 245	0.15938
	 246	-0.0416144
	 247	-0.34258
	 248	-0.397096
	 249	-0.074624
	 250	0.172036
	 251	0.232711
	 252	0.262425
	 253	0.104662
	 254	-0.00871947
	 255	0.0034197
	 256	-0.00438601
	 257	-0.00833624
	 258	-0.0316588
	 259	-0.000404103
	 260	0.010135
	 261	-0.022022
	 262	-0.00488436
	 263	0.0253147
	 264	-0.0993763
	 265	-0.186215
	 266	-0.0765024
	 267	0.0295621
	 268	0.0615527
	 269	-0.0375956
	 270	-0.0846492
	 271	-0.00992553
	 272	0.0769069
	 273	0.115109
	 274	0.0633721
	 275	0.0202272
	 276	-0.0195878
	 277	-0.0614918
	 278	-0.054797
	 279	0.0242329
	 280	0.0650877
	 281	0.0173776
	 282	0.010238
	 283	-0.0276576
	 284	-0.276172
	 285	-1.09985
	 286	-4.81844
	 287	-0.83576
	 288	-0.760297
	 289	-0.299584
	 290	-0.0599252
	 291	-0.0900043
	 292	-0.209089
	 293	-0.221421
	 294	-0.219064
	 295	-0.134269
	 296	-0.0301966
	 297	0.0384277
	 298	0.123568
	 299	0.131526
	 300	0.0655178
	 301	0.0243003
	 302	-0.0296106
	 303	-0.0313289
	 304	-0.0198681
	 305	0.0272068
	 306	0.0507949
	 307	0.022549
	 308	0.0133389
	 309	0.0709523
	 310	0.0981481
	 311	0.0796101
	 312	0.0212062
	 313	0.0140744
	 314	0.00678673
	 315	-0.00541299
	 316	-0.0332696
	 317	-0.0187928
	 318	0.0182738
	 319	0.0246274
	 320	-0.00665525
	 321	0.024555
	 322	-0.027391
	 323	-0.245111
	 324	-0.21381
	 325	-0.214888
	 326	-0.353834
	 327	0.0302355
	 328	0.26261
	 329	0.0747619
	 330	-0.131128
	 331	-0.535028
	 332	-0.316461
	 333	-0.260259
	 334	-3.28066
	 335	-1.09168
	 336	-0.713172
	 337	-0.314505
	 338	-0.1531
	 339	-0.113226
	 340	0.076142
	 341	0.201532
	 342	0.0590657
	 343	-0.174806
	 344	-0.191424
	 345	0.0400691
	 346	0.111658
	 347	-0.0843422
	 348	-0.103115
	 349	0.00998374
	 350	0.0679641
	 351	0.00547424
	 352	-0.0498381
	 353	0.0426846
	 354	0.136577
	 355	-0.059664
	 356	-0.0955836
	 357	0.002495
	 358	0.0821576
	 359	0.115576
	 360	-0.11069
	 361	-0.0666683
	 362	0.113122
	 363	0.0524343
	 364	-0.0487827
	 365	-0.0390649
	 366	0.0353144
	 367	0.0560483
	 368	-0.0559152
	 369	-0.0263805
	 370	0.0133047
	 371	-0.00422698
	 372	0.00611342
	 373	0.0126554
	 374	0.0865089
	 375	0.0834613
	 376	0.0104226
	 377	-0.0448298
	 378	-0.0562377
	 379	-0.0107903
	 380	-0.000419577
	 381	0.00378217
	 382	-0.00162127
	 383	0.0102728
	 384	0.0358589
	 385	0.00736869
	 386	-0.0417232
	 387	-0.00138713
	 388	0.0156067
	 389	-0.00797491
	 390	0.088469
	 391	0.353628
	 392	0.604875
	 393	0.103479
	 394	0.0204031
	 395	0.342823
	 396	0.781915
	 397	0.245516
	 398	0.027153
	 399	-0.429999
	 400	-0.404432
	 401	-0.157297
	 402	0.449283
	 403	8.59617
	 404	0.978502
